Make_Year,Brand,Transmission,xMiles,Price,Owner_Count,Engine_cc,Fuel_Type,Color,Service_History,Accidents_Reported,Insurance_Valid,MileageCategory,Mileage
2007,Ford,Automatic,14,"$6,758 ",3,"2,000",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"14,440"
2008,Nissan,Automatic,14,"$7,739 ",4,"2,500",Petrol,Black,Full,2,Yes,Between 10k and 20k,"14,140"
2008,Volkswagen,Manual,18,"$8,803 ",1,"1,800",Petrol,Silver,Full,2,Yes,Between 10k and 20k,"18,020"
2008,Volkswagen,Manual,12,"$9,617 ",4,"5,000",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"11,600"
2008,Nissan,Manual,26,"$4,993 ",4,"1,200",Petrol,Blue,Full,2,Yes,Between 20k and 30k,"25,650"
2008,Hyundai,Manual,25,"$4,787 ",1,800,Petrol,Blue,Full,2,Yes,Between 20k and 30k,"25,380"
2009,Hyundai,Manual,28,"$8,539 ",2,"1,200",Petrol,White,Full,2,Yes,Between 20k and 30k,"28,270"
2009,Kia,Manual,26,"$6,781 ",3,"1,500",Petrol,Red,Full,2,Yes,Between 20k and 30k,"26,100"
2009,Kia,Manual,19,"$5,187 ",1,"1,000",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"18,920"
2009,Chevrolet,Manual,19,"$4,581 ",4,"1,200",Petrol,Red,Full,2,Yes,Between 10k and 20k,"18,730"
2009,Toyota,Manual,26,"$4,672 ",2,"1,200",Petrol,Gray,Full,2,Yes,Between 20k and 30k,"26,490"
2009,Toyota,Manual,20,"$8,165 ",2,"3,000",Petrol,White,Full,2,Yes,Between 10k and 20k,"19,700"
2010,Volkswagen,Manual,9,"$6,485 ",1,"3,000",Petrol,White,Full,2,Yes,Less than 10k,"8,660"
2010,Chevrolet,Automatic,21,"$8,794 ",1,"2,000",Petrol,Red,Full,2,Yes,Between 20k and 30k,"20,850"
2010,Ford,Manual,23,"$6,420 ",4,"1,200",Petrol,Black,Full,2,Yes,Between 20k and 30k,"22,550"
2011,Ford,Automatic,23,"$5,080 ",5,"2,000",Petrol,Blue,Full,2,Yes,Between 20k and 30k,"22,600"
2011,Volkswagen,Manual,18,"$5,339 ",5,"1,800",Petrol,Red,Full,2,Yes,Between 10k and 20k,"18,020"
2011,Hyundai,Automatic,18,"$4,811 ",2,"1,200",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"17,900"
2012,Honda,Manual,24,"$8,617 ",5,"2,500",Petrol,Black,Full,2,Yes,Between 20k and 30k,"24,080"
2012,Hyundai,Automatic,21,"$8,705 ",4,"4,000",Petrol,Gray,Full,2,Yes,Between 20k and 30k,"21,090"
2013,Toyota,Automatic,9,"$6,283 ",1,"1,800",Petrol,White,Full,2,Yes,Less than 10k,"9,170"
2013,Honda,Manual,12,"$6,847 ",1,"2,000",Petrol,Black,Full,2,Yes,Between 10k and 20k,"12,490"
2014,Hyundai,Automatic,17,"$5,672 ",3,"1,000",Petrol,White,Full,2,Yes,Between 10k and 20k,"17,210"
2014,Honda,Manual,17,"$8,465 ",3,"2,500",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"17,490"
2014,BMW,Manual,20,"$6,007 ",1,"1,000",Petrol,Black,Full,2,Yes,Between 20k and 30k,"20,010"
2014,BMW,Automatic,11,"$6,533 ",5,"2,000",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"11,340"
2015,Nissan,Automatic,29,"$6,336 ",5,"1,500",Petrol,Silver,Full,2,Yes,Between 20k and 30k,"28,570"
2015,Volkswagen,Automatic,9,"$7,805 ",5,"4,000",Petrol,Gray,Full,2,Yes,Less than 10k,"8,570"
2015,Kia,Automatic,28,"$5,851 ",5,"1,000",Petrol,Black,Full,2,Yes,Between 20k and 30k,"27,590"
2016,Volkswagen,Manual,11,"$6,540 ",3,"1,200",Petrol,White,Full,2,Yes,Between 10k and 20k,"10,620"
2016,Toyota,Manual,14,"$6,137 ",3,"1,800",Petrol,White,Full,2,Yes,Between 10k and 20k,"13,650"
2016,Hyundai,Manual,18,"$8,401 ",5,"3,000",Petrol,White,Full,2,Yes,Between 10k and 20k,"17,710"
2016,Kia,Automatic,17,"$4,152 ",5,"1,200",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"16,810"
2016,Volkswagen,Manual,19,"$5,817 ",5,"1,200",Petrol,Red,Full,2,Yes,Between 10k and 20k,"18,600"
2016,Nissan,Manual,24,"$7,005 ",4,"1,500",Petrol,White,Full,2,Yes,Between 20k and 30k,"23,700"
2017,BMW,Automatic,16,"$7,700 ",4,"1,500",Petrol,White,Full,2,Yes,Between 10k and 20k,"15,680"
2017,Honda,Automatic,10,"$6,942 ",3,"2,500",Petrol,Silver,Full,2,Yes,Between 10k and 20k,"10,030"
2017,Honda,Manual,20,"$5,542 ",3,"1,000",Petrol,Black,Full,2,Yes,Between 10k and 20k,"19,670"
2017,Chevrolet,Automatic,23,"$7,533 ",4,"2,000",Petrol,Gray,Full,2,Yes,Between 20k and 30k,"23,180"
2017,Toyota,Manual,19,"$5,740 ",5,"1,800",Petrol,Silver,Full,2,Yes,Between 10k and 20k,"18,910"
2018,Toyota,Automatic,22,"$9,472 ",2,"1,000",Petrol,Silver,Full,2,Yes,Between 20k and 30k,"22,340"
2018,Honda,Manual,16,"$7,940 ",3,"2,000",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"15,570"
2018,Honda,Manual,24,"$8,157 ",1,800,Petrol,Gray,Full,2,Yes,Between 20k and 30k,"24,190"
2018,Ford,Manual,14,"$8,631 ",1,"1,800",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"13,610"
2019,Hyundai,Manual,5,"$5,976 ",1,"1,500",Petrol,Blue,Full,2,Yes,Less than 10k,"5,000"
2019,Hyundai,Manual,10,"$9,635 ",2,"4,000",Petrol,Red,Full,2,Yes,Between 10k and 20k,"10,390"
2020,Volkswagen,Automatic,18,"$8,012 ",5,"4,000",Petrol,White,Full,2,Yes,Between 10k and 20k,"17,940"
2020,Nissan,Manual,13,"$9,941 ",4,"4,000",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"13,240"
2020,Hyundai,Manual,26,"$8,704 ",5,"1,800",Petrol,White,Full,2,Yes,Between 20k and 30k,"25,680"
2020,Honda,Manual,16,"$8,173 ",3,"1,200",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"15,780"
2021,Chevrolet,Automatic,17,"$9,101 ",2,"2,000",Petrol,Black,Full,2,Yes,Between 10k and 20k,"17,260"
2021,Nissan,Manual,13,"$7,901 ",3,"1,800",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"13,310"
2022,Ford,Manual,16,"$8,345 ",4,"1,800",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"16,130"
2022,Hyundai,Manual,29,"$9,854 ",5,"2,500",Petrol,Silver,Full,2,Yes,Between 20k and 30k,"28,690"
2022,Toyota,Automatic,19,"$9,926 ",2,"1,800",Petrol,White,Full,2,Yes,Between 10k and 20k,"18,830"
2022,Kia,Automatic,21,"$6,647 ",4,"2,000",Petrol,Red,Full,2,Yes,Between 20k and 30k,"21,200"
2022,Chevrolet,Automatic,14,"$5,328 ",5,"1,500",Petrol,Red,Full,2,Yes,Between 10k and 20k,"14,020"
2023,Honda,Manual,19,"$8,208 ",1,800,Petrol,Silver,Full,2,Yes,Between 10k and 20k,"19,080"
2023,BMW,Manual,12,"$7,637 ",3,"1,000",Petrol,White,Full,2,Yes,Between 10k and 20k,"12,390"
2023,Kia,Manual,17,"$5,250 ",4,"1,200",Petrol,Black,Full,2,Yes,Between 10k and 20k,"17,220"
2023,Nissan,Automatic,14,"$6,245 ",4,"1,000",Petrol,Black,Full,2,Yes,Between 10k and 20k,"14,010"
2023,Chevrolet,Manual,15,"$8,348 ",1,"1,500",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"15,010"
1995,Honda,Automatic,19,"$3,204 ",5,"1,200",Petrol,Gray,Full,2,No,Between 10k and 20k,"18,870"
1995,Kia,Manual,18,"$4,947 ",4,"2,000",Petrol,White,Full,2,No,Between 10k and 20k,"18,090"
1995,Volkswagen,Manual,27,"$2,500 ",5,"1,000",Petrol,Red,Full,2,No,Between 20k and 30k,"26,780"
1995,Honda,Manual,18,"$7,779 ",5,"5,000",Petrol,Silver,Full,2,No,Between 10k and 20k,"17,770"
1996,Chevrolet,Manual,10,"$1,925 ",3,"1,500",Petrol,White,Full,2,No,Less than 10k,"9,950"
1999,Volkswagen,Manual,17,"$3,416 ",1,"1,500",Petrol,Blue,Full,2,No,Between 10k and 20k,"16,890"
1999,Nissan,Automatic,14,"$4,627 ",1,"2,000",Petrol,Black,Full,2,No,Between 10k and 20k,"14,040"
2000,Toyota,Manual,16,"$5,400 ",2,"1,500",Petrol,Blue,Full,2,No,Between 10k and 20k,"15,560"
2001,Honda,Automatic,15,"$4,460 ",3,"1,000",Petrol,Gray,Full,2,No,Between 10k and 20k,"14,750"
2001,Honda,Automatic,16,"$3,609 ",3,"1,200",Petrol,White,Full,2,No,Between 10k and 20k,"16,060"
2002,Kia,Manual,12,"$4,338 ",2,"1,500",Petrol,Blue,Full,2,No,Between 10k and 20k,"12,280"
2002,BMW,Manual,9,"$6,206 ",1,"2,000",Petrol,Gray,Full,2,No,Less than 10k,"8,500"
2003,Volkswagen,Automatic,17,"$6,074 ",3,"2,000",Petrol,Silver,Full,2,No,Between 10k and 20k,"16,870"
2004,Toyota,Automatic,16,"$5,588 ",2,"1,800",Petrol,Red,Full,2,No,Between 10k and 20k,"16,400"
2004,BMW,Manual,28,"$4,926 ",1,"1,000",Petrol,Black,Full,2,No,Between 20k and 30k,"28,450"
2004,BMW,Manual,17,"$7,415 ",1,"1,200",Petrol,Silver,Full,2,No,Between 10k and 20k,"17,340"
2004,BMW,Manual,20,"$8,520 ",3,"4,000",Petrol,Gray,Full,2,No,Between 20k and 30k,"20,060"
2006,Volkswagen,Automatic,22,"$5,172 ",1,800,Petrol,Silver,Full,2,No,Between 20k and 30k,"21,600"
2006,Nissan,Manual,22,"$8,468 ",2,"3,000",Petrol,Blue,Full,2,No,Between 20k and 30k,"21,800"
2006,BMW,Manual,16,"$7,846 ",5,"5,000",Petrol,Red,Full,2,No,Between 10k and 20k,"15,710"
2008,Volkswagen,Manual,13,"$6,358 ",3,"1,200",Petrol,Silver,Full,2,No,Between 10k and 20k,"13,240"
2010,Hyundai,Automatic,17,"$7,413 ",4,"2,500",Petrol,White,Full,2,No,Between 10k and 20k,"17,060"
2011,Nissan,Automatic,11,"$7,053 ",1,"1,800",Petrol,Black,Full,2,No,Between 10k and 20k,"11,080"
2011,Kia,Manual,21,"$6,804 ",3,"1,000",Petrol,Black,Full,2,No,Between 20k and 30k,"20,810"
2011,Honda,Manual,12,"$3,635 ",4,"1,000",Petrol,Gray,Full,2,No,Between 10k and 20k,"11,710"
2012,Kia,Manual,16,"$3,706 ",4,800,Petrol,Gray,Full,2,No,Between 10k and 20k,"16,210"
2013,Kia,Manual,14,"$6,053 ",1,800,Petrol,Gray,Full,2,No,Between 10k and 20k,"14,180"
2014,Ford,Manual,15,"$6,663 ",2,"1,000",Petrol,Blue,Full,2,No,Between 10k and 20k,"14,580"
2015,Kia,Manual,23,"$4,968 ",5,"1,000",Petrol,Red,Full,2,No,Between 20k and 30k,"22,740"
2016,Toyota,Automatic,16,"$7,382 ",1,"1,500",Petrol,Gray,Full,2,No,Between 10k and 20k,"16,420"
2016,Ford,Automatic,23,"$8,534 ",3,"1,800",Petrol,Blue,Full,2,No,Between 20k and 30k,"22,880"
2016,Toyota,Automatic,13,"$5,762 ",3,"2,000",Petrol,Blue,Full,2,No,Between 10k and 20k,"13,010"
2017,Honda,Manual,20,"$4,936 ",4,"1,000",Petrol,Black,Full,2,No,Between 10k and 20k,"19,680"
2017,Toyota,Manual,18,"$3,982 ",3,"1,000",Petrol,Gray,Full,2,No,Between 10k and 20k,"17,700"
2018,Honda,Automatic,10,"$6,687 ",3,"2,500",Petrol,White,Full,2,No,Less than 10k,"9,640"
2018,Hyundai,Automatic,31,"$9,291 ",4,"1,800",Petrol,Gray,Full,2,No,More than 30k,"31,440"
2019,Ford,Manual,28,"$5,715 ",4,800,Petrol,Gray,Full,2,No,Between 20k and 30k,"27,510"
2020,BMW,Manual,15,"$9,661 ",2,"2,500",Petrol,Black,Full,2,No,Between 10k and 20k,"14,650"
2020,Kia,Manual,22,"$7,459 ",4,"1,500",Petrol,Red,Full,2,No,Between 20k and 30k,"22,240"
2023,Toyota,Automatic,13,"$8,254 ",3,"2,000",Petrol,White,Full,2,No,Between 10k and 20k,"13,300"
2001,Hyundai,Manual,28,"$10,162 ",5,"5,000",Petrol,White,Full,2,Yes,Between 20k and 30k,"28,440"
2003,Kia,Manual,22,"$10,291 ",5,"5,000",Petrol,Blue,Full,2,Yes,Between 20k and 30k,"21,730"
2005,Nissan,Manual,15,"$11,044 ",1,"4,000",Petrol,Red,Full,2,No,Between 10k and 20k,"15,180"
2006,Toyota,Manual,23,"$12,528 ",4,"5,000",Petrol,Black,Full,2,Yes,Between 20k and 30k,"23,320"
2007,Ford,Manual,21,"$10,087 ",2,"5,000",Petrol,Red,Full,2,Yes,Between 20k and 30k,"20,740"
2009,Toyota,Automatic,13,"$12,049 ",5,"5,000",Petrol,Blue,Full,2,No,Between 10k and 20k,"13,410"
2010,Nissan,Automatic,22,"$10,587 ",4,"5,000",Petrol,Blue,Full,2,Yes,Between 20k and 30k,"21,580"
2010,Hyundai,Manual,16,"$10,617 ",2,"5,000",Petrol,Silver,Full,2,Yes,Between 10k and 20k,"16,140"
2013,Nissan,Manual,26,"$10,992 ",3,"4,000",Petrol,Red,Full,2,Yes,Between 20k and 30k,"26,090"
2014,Nissan,Automatic,23,"$12,000 ",1,"4,000",Petrol,Red,Full,2,Yes,Between 20k and 30k,"23,070"
2015,BMW,Automatic,15,"$11,494 ",3,"5,000",Petrol,Silver,Full,2,Yes,Between 10k and 20k,"14,900"
2015,Ford,Automatic,22,"$11,042 ",3,"4,000",Petrol,Blue,Full,2,Yes,Between 20k and 30k,"21,780"
2016,Honda,Manual,27,"$11,120 ",2,"4,000",Petrol,Black,Full,2,No,Between 20k and 30k,"26,630"
2017,Volkswagen,Manual,18,"$10,322 ",1,"3,000",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"18,110"
2017,Toyota,Manual,16,"$11,371 ",2,"4,000",Petrol,Blue,Full,2,Yes,Between 10k and 20k,"15,600"
2019,Toyota,Manual,13,"$13,582 ",1,"5,000",Petrol,Black,Full,2,No,Between 10k and 20k,"13,100"
2020,Ford,Manual,17,"$10,741 ",4,"4,000",Petrol,Gray,Full,2,No,Between 10k and 20k,"16,740"
2021,Nissan,Manual,14,"$11,047 ",4,"5,000",Petrol,Gray,Full,2,Yes,Between 10k and 20k,"13,900"
2022,Honda,Manual,28,"$10,263 ",5,"2,500",Petrol,Blue,Full,2,Yes,Between 20k and 30k,"28,070"
2022,Toyota,Automatic,26,"$10,447 ",5,"4,000",Petrol,Red,Full,2,No,Between 20k and 30k,"26,460"
2022,Chevrolet,Manual,21,"$10,319 ",5,"4,000",Petrol,Black,Full,2,No,Between 20k and 30k,"20,830"
1995,Volkswagen,Automatic,21,"$8,103 ",5,"5,000",Diesel,Black,Full,2,No,Between 20k and 30k,"21,390"
1995,BMW,Manual,24,"$4,312 ",1,800,Diesel,Blue,Full,2,Yes,Between 20k and 30k,"24,250"
1995,BMW,Manual,11,"$2,628 ",3,"1,000",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"11,060"
1996,Ford,Manual,16,"$6,643 ",4,"4,000",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"15,970"
1996,Chevrolet,Manual,18,"$2,098 ",3,"1,000",Diesel,Gray,Full,2,Yes,Between 10k and 20k,"18,030"
1996,BMW,Manual,19,"$2,171 ",2,800,Diesel,Gray,Full,2,Yes,Between 10k and 20k,"18,780"
1996,Kia,Manual,14,"$3,442 ",3,"1,800",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"14,460"
1997,Hyundai,Manual,14,"$1,884 ",3,"1,000",Diesel,Gray,Full,2,Yes,Between 10k and 20k,"14,170"
1997,BMW,Manual,19,"$8,144 ",2,"3,000",Diesel,White,Full,2,No,Between 10k and 20k,"19,390"
1997,Honda,Automatic,11,"$7,171 ",2,"4,000",Diesel,Black,Full,2,Yes,Between 10k and 20k,"11,140"
1997,Hyundai,Manual,11,"$7,916 ",1,"4,000",Diesel,Black,Full,2,Yes,Between 10k and 20k,"11,170"
1997,BMW,Manual,21,"$5,348 ",4,"1,800",Diesel,Red,Full,2,No,Between 20k and 30k,"21,170"
1997,Hyundai,Manual,22,"$4,034 ",1,"1,000",Diesel,Silver,Full,2,Yes,Between 20k and 30k,"22,330"
1998,Toyota,Manual,9,"$6,848 ",3,"5,000",Diesel,Gray,Full,2,Yes,Less than 10k,"8,870"
1998,Nissan,Manual,21,"$5,131 ",4,800,Diesel,Red,Full,2,Yes,Between 20k and 30k,"20,650"
1999,BMW,Manual,15,"$9,413 ",3,"5,000",Diesel,Black,Full,2,No,Between 10k and 20k,"14,510"
1999,Ford,Automatic,18,"$7,553 ",1,"1,800",Diesel,Silver,Full,2,No,Between 10k and 20k,"17,710"
1999,Chevrolet,Manual,19,"$6,342 ",4,"4,000",Diesel,Black,Full,2,Yes,Between 10k and 20k,"19,220"
1999,Chevrolet,Manual,14,"$5,954 ",5,"5,000",Diesel,Red,Full,2,Yes,Between 10k and 20k,"14,170"
1999,Kia,Automatic,9,"$3,714 ",5,800,Diesel,Gray,Full,2,No,Less than 10k,"9,460"
2000,Honda,Manual,21,"$7,646 ",1,"2,500",Diesel,Blue,Full,2,Yes,Between 20k and 30k,"20,770"
2000,Chevrolet,Automatic,19,"$7,455 ",4,"3,000",Diesel,White,Full,2,Yes,Between 10k and 20k,"19,480"
2000,Toyota,Manual,29,"$7,638 ",2,"3,000",Diesel,Black,Full,2,Yes,Between 20k and 30k,"28,910"
2000,Nissan,Manual,19,"$3,888 ",5,"2,500",Diesel,Blue,Full,2,No,Between 10k and 20k,"18,570"
2000,Toyota,Automatic,16,"$8,870 ",5,"5,000",Diesel,White,Full,2,Yes,Between 10k and 20k,"16,220"
2001,Hyundai,Manual,20,"$10,040 ",5,"4,000",Diesel,Blue,Full,2,Yes,Between 20k and 30k,"20,260"
2001,BMW,Automatic,20,"$10,268 ",2,"5,000",Diesel,Gray,Full,2,Yes,Between 20k and 30k,"20,420"
2001,Honda,Automatic,20,"$2,834 ",4,800,Diesel,Gray,Full,2,Yes,Between 20k and 30k,"20,160"
2002,Hyundai,Manual,20,"$4,157 ",1,800,Diesel,Silver,Full,2,Yes,Between 20k and 30k,"20,400"
2002,Ford,Manual,19,"$8,993 ",3,"4,000",Diesel,Black,Full,2,Yes,Between 10k and 20k,"18,650"
2002,Toyota,Automatic,21,"$8,366 ",1,"3,000",Diesel,Gray,Full,2,Yes,Between 20k and 30k,"21,100"
2002,Ford,Manual,13,"$2,346 ",3,800,Diesel,Silver,Full,2,No,Between 10k and 20k,"12,890"
2002,BMW,Manual,20,"$5,590 ",1,"1,800",Diesel,White,Full,2,Yes,Between 10k and 20k,"19,890"
2003,Nissan,Manual,24,"$11,634 ",5,"5,000",Diesel,Blue,Full,2,Yes,Between 20k and 30k,"23,820"
2003,BMW,Manual,15,"$5,754 ",2,"1,500",Diesel,Red,Full,2,No,Between 10k and 20k,"14,720"
2003,Toyota,Manual,10,"$3,996 ",1,"1,200",Diesel,White,Full,2,No,Less than 10k,"9,630"
2003,Ford,Manual,10,"$5,185 ",2,"1,800",Diesel,White,Full,2,Yes,Less than 10k,"9,990"
2004,Chevrolet,Manual,27,"$8,449 ",3,"3,000",Diesel,Red,Full,2,No,Between 20k and 30k,"27,150"
2004,BMW,Automatic,16,"$5,836 ",3,"3,000",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"15,960"
2004,Volkswagen,Automatic,19,"$7,123 ",2,"2,500",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"18,840"
2004,BMW,Manual,24,"$2,548 ",4,800,Diesel,Silver,Full,2,Yes,Between 20k and 30k,"24,100"
2004,Chevrolet,Automatic,23,"$4,987 ",3,800,Diesel,Black,Full,2,Yes,Between 20k and 30k,"22,980"
2005,Chevrolet,Automatic,25,"$4,486 ",5,"1,000",Diesel,Silver,Full,2,Yes,Between 20k and 30k,"24,880"
2005,Nissan,Manual,24,"$6,183 ",5,"2,000",Diesel,Red,Full,2,No,Between 20k and 30k,"24,350"
2005,Kia,Automatic,17,"$8,373 ",2,"4,000",Diesel,Black,Full,2,Yes,Between 10k and 20k,"17,470"
2006,Chevrolet,Manual,17,"$4,555 ",2,800,Diesel,Gray,Full,2,Yes,Between 10k and 20k,"17,330"
2006,BMW,Manual,24,"$6,543 ",1,800,Diesel,Gray,Full,2,Yes,Between 20k and 30k,"24,060"
2006,Ford,Automatic,21,"$7,574 ",1,"2,000",Diesel,Red,Full,2,Yes,Between 20k and 30k,"21,140"
2006,Ford,Automatic,15,"$3,598 ",5,"1,200",Diesel,Red,Full,2,Yes,Between 10k and 20k,"14,780"
2006,Kia,Manual,14,"$6,172 ",1,"1,500",Diesel,Black,Full,2,Yes,Between 10k and 20k,"14,390"
2007,Ford,Manual,9,"$6,006 ",2,"2,500",Diesel,Blue,Full,2,No,Less than 10k,"9,230"
2007,Chevrolet,Automatic,19,"$6,132 ",2,"2,000",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"19,090"
2007,Volkswagen,Manual,22,"$3,365 ",4,800,Diesel,Gray,Full,2,No,Between 20k and 30k,"22,390"
2007,Kia,Automatic,13,"$8,384 ",2,"3,000",Diesel,Red,Full,2,Yes,Between 10k and 20k,"13,110"
2007,Chevrolet,Manual,31,"$5,638 ",3,"1,200",Diesel,Silver,Full,2,Yes,More than 30k,"31,230"
2007,Toyota,Manual,21,"$6,628 ",3,"1,500",Diesel,Gray,Full,2,Yes,Between 20k and 30k,"20,790"
2008,Volkswagen,Automatic,18,"$5,309 ",2,"1,000",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"18,490"
2008,Chevrolet,Manual,21,"$10,565 ",4,"5,000",Diesel,Silver,Full,2,No,Between 20k and 30k,"21,010"
2008,Ford,Manual,17,"$8,047 ",5,"4,000",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"16,820"
2008,Ford,Manual,11,"$10,793 ",2,"4,000",Diesel,Gray,Full,2,No,Between 10k and 20k,"11,320"
2008,Ford,Manual,23,"$6,163 ",3,"1,800",Diesel,Blue,Full,2,Yes,Between 20k and 30k,"22,510"
2009,Chevrolet,Automatic,22,"$7,132 ",2,"1,200",Diesel,Red,Full,2,Yes,Between 20k and 30k,"22,310"
2009,Honda,Automatic,20,"$8,437 ",4,"3,000",Diesel,Gray,Full,2,Yes,Between 10k and 20k,"19,770"
2009,Volkswagen,Manual,10,"$4,697 ",3,"2,500",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"10,230"
2009,Hyundai,Manual,20,"$4,745 ",3,"1,800",Diesel,Gray,Full,2,Yes,Between 10k and 20k,"19,900"
2009,BMW,Manual,15,"$7,654 ",2,"4,000",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"15,140"
2009,Toyota,Automatic,23,"$7,475 ",1,"1,200",Diesel,Black,Full,2,No,Between 20k and 30k,"22,660"
2010,Kia,Manual,29,"$10,473 ",4,"3,000",Diesel,Blue,Full,2,Yes,Between 20k and 30k,"28,560"
2010,BMW,Automatic,23,"$12,006 ",2,"5,000",Diesel,White,Full,2,No,Between 20k and 30k,"23,480"
2010,Kia,Manual,19,"$3,318 ",2,"1,000",Diesel,White,Full,2,No,Between 10k and 20k,"19,200"
2010,Volkswagen,Automatic,15,"$8,118 ",1,"1,800",Diesel,White,Full,2,Yes,Between 10k and 20k,"14,740"
2010,Nissan,Automatic,15,"$6,470 ",4,"2,000",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"15,320"
2011,Chevrolet,Manual,12,"$8,908 ",3,"4,000",Diesel,Red,Full,2,Yes,Between 10k and 20k,"11,690"
2011,Hyundai,Manual,16,"$3,989 ",5,"1,000",Diesel,Blue,Full,2,No,Between 10k and 20k,"15,570"
2011,Nissan,Automatic,18,"$5,364 ",2,800,Diesel,Red,Full,2,Yes,Between 10k and 20k,"18,140"
2011,Kia,Manual,17,"$6,229 ",2,"1,000",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"16,870"
2011,Ford,Manual,9,"$7,043 ",4,"3,000",Diesel,Gray,Full,2,Yes,Less than 10k,"8,800"
2011,Nissan,Manual,12,"$3,690 ",3,"1,200",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"12,090"
2011,BMW,Manual,19,"$10,252 ",4,"5,000",Diesel,Black,Full,2,No,Between 10k and 20k,"18,900"
2011,Volkswagen,Manual,12,"$4,289 ",4,"1,800",Diesel,Silver,Full,2,Yes,Between 10k and 20k,"12,120"
2011,Hyundai,Manual,12,"$4,789 ",4,"1,200",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"12,430"
2011,BMW,Automatic,28,"$7,921 ",1,"1,000",Diesel,White,Full,2,No,Between 20k and 30k,"27,910"
2011,BMW,Automatic,21,"$7,952 ",1,"1,500",Diesel,Black,Full,2,Yes,Between 20k and 30k,"20,800"
2012,Kia,Manual,15,"$7,257 ",1,"1,800",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"14,530"
2012,Volkswagen,Automatic,14,"$9,335 ",2,"1,800",Diesel,Blue,Full,2,Yes,Between 10k and 20k,"13,630"
2012,BMW,Manual,18,"$5,392 ",2,"1,200",Diesel,Black,Full,2,Yes,Between 10k and 20k,"18,310"
2012,BMW,Manual,16,"$5,442 ",4,"1,800",Diesel,White,Full,2,Yes,Between 10k and 20k,"16,350"
2013,BMW,Manual,23,"$7,231 ",3,"1,000",Diesel,Silver,Full,2,Yes,Between 20k and 30k,"22,920"
2013,BMW,Automatic,27,"$6,838 ",3,"1,000",Diesel,Gray,Full,2,No,Between 20k and 30k,"26,570"
2013,Kia,Manual,25,"$7,466 ",1,"1,800",Diesel,Silver,Full,2,Yes,Between 20k and 30k,"24,900"
2013,BMW,Manual,11,"$7,548 ",1,"1,500",Diesel,White,Full,2,Yes,Between 10k and 20k,"11,120"
2014,Chevrolet,Automatic,18,"$6,703 ",2,"1,800",Diesel,Red,Full,2,Yes,Between 10k and 20k,"17,720"
2014,Toyota,Manual,23,"$7,895 ",1,"2,500",Diesel,Blue,Full,2,Yes,Between 20k and 30k,"22,530"
2015,Nissan,Automatic,8,"$7,875 ",1,"1,800",Diesel,Red,Full,2,No,Less than 10k,"8,300"
2015,Hyundai,Manual,16,"$6,311 ",3,"2,000",Diesel,Gray,Full,2,Yes,Between 10k and 20k,"15,790"
2015,Nissan,Automatic,12,"$12,772 ",1,"5,000",Diesel,White,Full,2,No,Between 10k and 20k,"12,090"
2015,Hyundai,Manual,19,"$7,589 ",3,"2,000",Diesel,Black,Full,2,Yes,Between 10k and 20k,"19,210"
2016,Hyundai,Manual,14,"$10,617 ",3,"5,000",Diesel,White,Full,2,No,Between 10k and 20k,"13,840"
2016,Toyota,Automatic,19,"$8,449 ",2,"1,500",Diesel,Red,Full,2,Yes,Between 10k and 20k,"18,960"
2016,Nissan,Manual,23,"$7,326 ",5,"2,000",Diesel,Silver,Full,2,No,Between 20k and 30k,"22,860"
2016,Kia,Automatic,18,"$9,242 ",1,"2,500",Diesel,Black,Full,2,Yes,Between 10k and 20k,"18,000"
2017,Chevrolet,Manual,13,"$6,098 ",2,800,Diesel,Gray,Full,2,Yes,Between 10k and 20k,"13,380"
